GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0019740,nitrogen utilization,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,1,1,FALSE,BP,pop28
GO:0031057,negative regulation of histone modification,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,6,10,FALSE,BP,pop28
GO:0031930,mitochondria-nucleus signaling pathway,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,3,5,TRUE,BP,pop28
GO:0042723,thiamine-containing compound metabolic process,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,4,5,FALSE,BP,pop28
GO:0043023,ribosomal large subunit binding,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,4,4,TRUE,MF,pop28
GO:0043155,"negative regulation of photosynthesis, light reaction",2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,7,FALSE,BP,pop28
GO:0046500,S-adenosylmethionine metabolic process,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,3,5,FALSE,BP,pop28
GO:0048759,xylem vessel member cell differentiation,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,6,TRUE,BP,pop28
GO:0052593,tryptamine:oxygen oxidoreductase (deaminating) activity,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,5,TRUE,MF,pop28
GO:0052594,aminoacetone:oxygen oxidoreductase(deaminating) activity,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,5,TRUE,MF,pop28
GO:0052595,aliphatic-amine oxidase activity,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,5,TRUE,MF,pop28
GO:0052596,phenethylamine:oxygen oxidoreductase (deaminating) activity,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,5,TRUE,MF,pop28
GO:0061980,regulatory RNA binding,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,5,FALSE,MF,pop28
GO:0070370,cellular heat acclimation,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,6,TRUE,BP,pop28
GO:0070569,uridylyltransferase activity,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,5,5,FALSE,MF,pop28
GO:0080086,stamen filament development,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,3,12,TRUE,BP,pop28
GO:2001070,starch binding,2,0.8342296741537488,11,2/11,2/2051,9/22127,0.23827239746205583,1,0.4270422192741001,Down,4,4,TRUE,MF,pop28
GO:0048528,post-embryonic root development,17,12.420752926289149,151,17/151,17/2051,134/22127,0.23842952673781376,1,0.4270872198210562,Down,4,7,FALSE,BP,pop28
GO:0034614,cellular response to reactive oxygen species,5,2.9661499525466626,37,5/37,5/2051,32/22127,0.23899599205119285,1,0.4278649885365849,Down,5,6,FALSE,BP,pop28
GO:0016773,"phosphotransferase activity, alcohol group as acceptor",122,109.46947168617525,1303,122/1303,122/2051,1181/22127,0.23976396978784265,1,0.42829179583858146,Down,4,4,FALSE,MF,pop28
GO:0098661,inorganic anion transmembrane transport,8,4.91268585890541,61,8/61,8/2051,53/22127,0.24279004149128988,1,0.4332188550602994,Down,5,7,FALSE,BP,pop28
GO:0000138,Golgi trans cisterna,10,6.95191395128124,85,10/85,10/2051,75/22127,0.24522485635564123,1,0.437081217801928,Down,5,9,FALSE,CC,pop28
GO:0008514,organic anion transmembrane transporter activity,10,6.95191395128124,85,10/85,10/2051,75/22127,0.24522485635564123,1,0.437081217801928,Down,5,5,FALSE,MF,pop28
GO:0006163,purine nucleotide metabolic process,26,20.20689655172414,244,26/244,26/2051,218/22127,0.24646514353827847,1,0.4387488893674455,Down,5,8,FALSE,BP,pop28
GO:1990939,ATP-dependent microtubule motor activity,8,5.005378044922493,62,8/62,8/2051,54/22127,0.24656738203091683,1,0.4387488893674455,Down,8,9,FALSE,MF,pop28
GO:0030029,actin filament-based process,14,9.82537171781082,120,14/120,14/2051,106/22127,0.24670463076800533,1,0.43875177599477583,Down,2,2,FALSE,BP,pop28
GO:0051128,regulation of cellular component organization,42,34.85226194242328,418,42/418,42/2051,376/22127,0.24911445917912048,1,0.44158097284627656,Down,3,4,FALSE,BP,pop28
GO:0003777,microtubule motor activity,8,5.098070230939576,63,8/63,8/2051,55/22127,0.25097991453505275,1,0.44367214400048943,Down,8,8,FALSE,MF,pop28
GO:0010374,stomatal complex development,8,5.098070230939576,63,8/63,8/2051,55/22127,0.25097991453505275,1,0.44367214400048943,Down,3,5,FALSE,BP,pop28
GO:0031334,positive regulation of protein-containing complex assembly,5,3.0588421385637456,38,5/38,5/2051,33/22127,0.25137665422862704,1,0.4441307899670172,Down,4,7,FALSE,BP,pop28
GO:0048284,organelle fusion,11,7.415374881366656,91,11/91,11/2051,80/22127,0.25325111172310355,1,0.44695436247912707,Down,5,5,FALSE,BP,pop28
GO:0010563,negative regulation of phosphorus metabolic process,8,5.190762416956659,64,8/64,8/2051,56/22127,0.2560016585698116,1,0.4503542723075323,Down,4,6,FALSE,BP,pop28
GO:0043455,regulation of secondary metabolic process,8,5.190762416956659,64,8/64,8/2051,56/22127,0.2560016585698116,1,0.4503542723075323,Down,3,4,FALSE,BP,pop28
GO:0045936,negative regulation of phosphate metabolic process,8,5.190762416956659,64,8/64,8/2051,56/22127,0.2560016585698116,1,0.4503542723075323,Down,5,7,FALSE,BP,pop28
GO:0046890,regulation of lipid biosynthetic process,8,5.190762416956659,64,8/64,8/2051,56/22127,0.2560016585698116,1,0.4503542723075323,Down,4,6,FALSE,BP,pop28
GO:1904680,peptide transmembrane transporter activity,8,5.190762416956659,64,8/64,8/2051,56/22127,0.2560016585698116,1,0.4503542723075323,Down,4,4,FALSE,MF,pop28
GO:0071367,cellular response to brassinosteroid stimulus,11,7.508067067383739,92,11/92,11/2051,81/22127,0.2560128305327826,1,0.4503542723075323,Down,5,6,FALSE,BP,pop28
GO:0007018,microtubule-based movement,8,5.283454602973743,65,8/65,8/2051,57/22127,0.2616062006537435,1,0.459943510388511,Down,3,3,FALSE,BP,pop28
GO:0042277,peptide binding,11,7.693451439417906,94,11/94,11/2051,83/22127,0.26285305337707693,1,0.4613834116521128,Down,3,3,FALSE,MF,pop28
GO:1901264,carbohydrate derivative transport,11,7.693451439417906,94,11/94,11/2051,83/22127,0.26285305337707693,1,0.4613834116521128,Down,5,5,FALSE,BP,pop28
GO:0010565,regulation of cellular ketone metabolic process,11,7.786143625434989,95,11/95,11/2051,84/22127,0.26690561385333594,1,0.46739413132578395,Down,4,5,FALSE,BP,pop28
GO:0004659,prenyltransferase activity,6,3.522303068649162,44,6/44,6/2051,38/22127,0.2685820762232488,1,0.46739413132578395,Down,4,4,FALSE,MF,pop28
GO:0015706,nitrate transport,6,3.522303068649162,44,6/44,6/2051,38/22127,0.2685820762232488,1,0.46739413132578395,Down,5,7,FALSE,BP,pop28
GO:0048444,floral organ morphogenesis,6,3.522303068649162,44,6/44,6/2051,38/22127,0.2685820762232488,1,0.46739413132578395,Down,3,10,FALSE,BP,pop28
GO:0048229,gametophyte development,45,38.096488453021195,456,45/456,45/2051,411/22127,0.27051851279442535,1,0.46739413132578395,Down,3,4,FALSE,BP,pop28
GO:0004467,long-chain fatty acid-CoA ligase activity,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,6,FALSE,MF,pop28
GO:0005459,UDP-galactose transmembrane transporter activity,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,6,6,TRUE,MF,pop28
GO:0006000,fructose metabolic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,6,FALSE,BP,pop28
GO:0006559,L-phenylalanine catabolic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,10,FALSE,BP,pop28
GO:0007050,cell cycle arrest,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,3,6,FALSE,BP,pop28
GO:0008271,secondary active sulfate transmembrane transporter activity,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,7,FALSE,MF,pop28
GO:0009554,megasporogenesis,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,4,7,TRUE,BP,pop28
GO:0010189,vitamin E biosynthetic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,6,FALSE,BP,pop28
GO:0010598,"NAD(P)H dehydrogenase complex (plastoquinone)",2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,2,4,FALSE,CC,pop28
GO:0016889,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters",2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,7,FALSE,MF,pop28
GO:0018106,peptidyl-histidine phosphorylation,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,7,9,FALSE,BP,pop28
GO:0042360,vitamin E metabolic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,4,5,FALSE,BP,pop28
GO:0044000,movement in host,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,5,FALSE,BP,pop28
GO:0044773,mitotic DNA damage checkpoint,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,9,FALSE,BP,pop28
GO:0045912,negative regulation of carbohydrate metabolic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,3,6,FALSE,BP,pop28
GO:0046739,transport of virus in multicellular host,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,6,FALSE,BP,pop28
GO:0051055,negative regulation of lipid biosynthetic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,4,7,FALSE,BP,pop28
GO:0052126,movement in host environment,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,4,4,FALSE,BP,pop28
GO:0055069,zinc ion homeostasis,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,8,9,FALSE,BP,pop28
GO:0071484,cellular response to light intensity,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,6,7,FALSE,BP,pop28
GO:0071491,cellular response to red light,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,7,8,FALSE,BP,pop28
GO:0072334,UDP-galactose transmembrane transport,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,5,8,FALSE,BP,pop28
GO:1902222,erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process,2,0.926921860170832,12,2/12,2/2051,10/22127,0.27090077163395515,1,0.46739413132578395,Down,6,9,FALSE,BP,pop28
GO:0031668,cellular response to extracellular stimulus,23,18.167668459348306,219,23/219,23/2051,196/22127,0.27255524234525985,1,0.4699979792041128,Down,3,4,FALSE,BP,pop28
GO:0010207,photosystem II assembly,4,2.0392280923758306,26,4/26,4/2051,22/22127,0.2740623054532427,1,0.47156916340437194,Down,5,7,FALSE,BP,pop28
GO:0044764,multi-organism cellular process,4,2.0392280923758306,26,4/26,4/2051,22/22127,0.2740623054532427,1,0.47156916340437194,Down,2,2,FALSE,BP,pop28
GO:0003993,acid phosphatase activity,6,3.614995254666245,45,6/45,6/2051,39/22127,0.2743410094364847,1,0.47156916340437194,Down,6,6,FALSE,MF,pop28
GO:0005985,sucrose metabolic process,6,3.614995254666245,45,6/45,6/2051,39/22127,0.2743410094364847,1,0.47156916340437194,Down,5,6,FALSE,BP,pop28
GO:0008320,protein transmembrane transporter activity,6,3.614995254666245,45,6/45,6/2051,39/22127,0.2743410094364847,1,0.47156916340437194,Down,3,5,FALSE,MF,pop28
GO:0022884,macromolecule transmembrane transporter activity,6,3.614995254666245,45,6/45,6/2051,39/22127,0.2743410094364847,1,0.47156916340437194,Down,3,3,FALSE,MF,pop28
GO:0090407,organophosphate biosynthetic process,40,33.27649478013287,399,40/399,40/2051,359/22127,0.2760519419631803,1,0.4742581159059417,Down,4,5,FALSE,BP,pop28
GO:0051240,positive regulation of multicellular organismal process,11,7.971527997469155,97,11/97,11/2051,86/22127,0.2762082073285802,1,0.47427470844371383,Down,2,4,FALSE,BP,pop28
GO:0048827,phyllome development,54,46.25340082252452,553,54/553,54/2051,499/22127,0.27922466101771537,1,0.4779321578795287,Down,4,6,FALSE,BP,pop28
GO:0051261,protein depolymerization,6,3.707687440683328,46,6/46,6/2051,40/22127,0.28092706096832204,1,0.47928933431725407,Down,7,7,FALSE,BP,pop28
GO:0140318,protein transporter activity,6,3.707687440683328,46,6/46,6/2051,40/22127,0.28092706096832204,1,0.47928933431725407,Down,2,2,FALSE,MF,pop28
GO:0031669,cellular response to nutrient levels,19,14.830749762733312,179,19/179,19/2051,160/22127,0.2823568311131621,1,0.47928933431725407,Down,4,5,FALSE,BP,pop28
GO:0000162,tryptophan biosynthetic process,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,6,9,TRUE,BP,pop28
GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic",4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,7,10,FALSE,BP,pop28
GO:0006783,heme biosynthetic process,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,4,7,FALSE,BP,pop28
GO:0015205,nucleobase transmembrane transporter activity,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,3,3,FALSE,MF,pop28
GO:0015851,nucleobase transport,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,5,5,FALSE,BP,pop28
GO:0046219,indolalkylamine biosynthetic process,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,6,8,FALSE,BP,pop28
GO:0047262,polygalacturonate 4-alpha-galacturonosyltransferase activity,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,5,5,TRUE,MF,pop28
GO:0070507,regulation of microtubule cytoskeleton organization,4,2.1319202783929136,27,4/27,4/2051,23/22127,0.28312887724274266,1,0.47928933431725407,Down,4,7,FALSE,BP,pop28
GO:0048468,cell development,35,29.105346409364124,349,35/349,35/2051,314/22127,0.2871153783323897,1,0.4857695721204253,Down,3,4,FALSE,BP,pop28
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",6,3.800379626700411,47,6/47,6/2051,41/22127,0.2882890448370293,1,0.4872596969946655,Down,4,4,FALSE,MF,pop28
GO:0009967,positive regulation of signal transduction,12,8.620373299588739,105,12/105,12/2051,93/22127,0.2888284629429402,1,0.4879164896190138,Down,3,6,FALSE,BP,pop28
GO:0023056,positive regulation of signaling,12,8.71306548560582,106,12/106,12/2051,94/22127,0.2920730381880638,1,0.49288277440708733,Down,2,4,FALSE,BP,pop28
GO:0004312,fatty acid synthase activity,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,5,5,FALSE,MF,pop28
GO:0006022,aminoglycan metabolic process,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,4,4,FALSE,BP,pop28
GO:0006094,gluconeogenesis,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,6,7,FALSE,BP,pop28
GO:0009902,chloroplast relocation,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,5,7,FALSE,BP,pop28
GO:0032885,regulation of polysaccharide biosynthetic process,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,5,7,FALSE,BP,pop28
GO:0051053,negative regulation of DNA metabolic process,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,4,8,FALSE,BP,pop28
GO:0051667,establishment of plastid localization,4,2.2246124644099967,28,4/28,4/2051,24/22127,0.29343351294184844,1,0.4933770344942202,Down,4,5,FALSE,BP,pop28
GO:0006793,phosphorus metabolic process,231,215.88010123378677,2560,231/2560,231/2051,2329/22127,0.29377414646541,1,0.4935521801419761,Down,3,3,FALSE,BP,pop28
GO:0003727,single-stranded RNA binding,9,6.117684277127491,75,9/75,9/2051,66/22127,0.2939953790212018,1,0.4935521801419761,Down,5,5,FALSE,MF,pop28
GO:0044728,DNA methylation or demethylation,9,6.117684277127491,75,9/75,9/2051,66/22127,0.2939953790212018,1,0.4935521801419761,Down,6,8,FALSE,BP,pop28
GO:0015144,carbohydrate transmembrane transporter activity,6,3.8930718127174946,48,6/48,6/2051,42/22127,0.29637596998799487,1,0.49703279570303965,Down,3,3,FALSE,MF,pop28
GO:0090329,regulation of DNA-dependent DNA replication,6,3.8930718127174946,48,6/48,6/2051,42/22127,0.29637596998799487,1,0.49703279570303965,Down,7,8,FALSE,BP,pop28
GO:0000304,response to singlet oxygen,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,4,6,FALSE,BP,pop28
GO:0000774,adenyl-nucleotide exchange factor activity,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,5,7,TRUE,MF,pop28
GO:0006493,protein O-linked glycosylation,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,5,8,FALSE,BP,pop28
GO:0006775,fat-soluble vitamin metabolic process,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,4,4,FALSE,BP,pop28
GO:0007584,response to nutrient,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,3,5,FALSE,BP,pop28
GO:0008381,mechanosensitive ion channel activity,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,5,6,FALSE,MF,pop28
GO:0008889,glycerophosphodiester phosphodiesterase activity,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,6,6,TRUE,MF,pop28
GO:0009262,deoxyribonucleotide metabolic process,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,4,8,FALSE,BP,pop28
GO:0010093,specification of floral organ identity,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,3,12,FALSE,BP,pop28
GO:0010274,hydrotropism,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,4,4,TRUE,BP,pop28
GO:0016973,poly(A)+ mRNA export from nucleus,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,6,13,TRUE,BP,pop28
GO:0030026,cellular manganese ion homeostasis,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,8,10,FALSE,BP,pop28
GO:0031110,regulation of microtubule polymerization or depolymerization,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,5,8,FALSE,BP,pop28
GO:0040020,regulation of meiotic nuclear division,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,4,8,FALSE,BP,pop28
GO:0042362,fat-soluble vitamin biosynthetic process,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,5,5,FALSE,BP,pop28
GO:0048500,signal recognition particle,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,3,3,FALSE,CC,pop28
GO:0090307,mitotic spindle assembly,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,5,9,FALSE,BP,pop28
GO:1901001,negative regulation of response to salt stress,2,1.0196140461879153,13,2/13,2/2051,11/22127,0.30347734811149635,1,0.5040813003073535,Down,3,7,FALSE,BP,pop28
GO:0010647,positive regulation of cell communication,12,8.99114204365707,109,12/109,12/2051,97/22127,0.3040322823202508,1,0.5040813003073535,Down,3,5,FALSE,BP,pop28
GO:0008266,poly(U) RNA binding,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,7,7,TRUE,MF,pop28
GO:0009086,methionine biosynthetic process,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,6,10,FALSE,BP,pop28
GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,4,4,FALSE,MF,pop28
GO:0019750,chloroplast localization,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,5,5,FALSE,BP,pop28
GO:0032886,regulation of microtubule-based process,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,3,4,FALSE,BP,pop28
GO:0035265,organ growth,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,2,3,FALSE,BP,pop28
GO:0035435,phosphate ion transmembrane transport,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,6,8,FALSE,BP,pop28
GO:0051644,plastid localization,4,2.3173046504270802,29,4/29,4/2051,25/22127,0.30484800190280525,1,0.5040813003073535,Down,4,4,FALSE,BP,pop28
GO:0008299,isoprenoid biosynthetic process,21,16.49920911104081,199,21/199,21/2051,178/22127,0.3049419179911873,1,0.5040813003073535,Down,4,6,FALSE,BP,pop28
GO:0090503,"RNA phosphodiester bond hydrolysis, exonucleolytic",6,3.9857639987345777,49,6/49,6/2051,43/22127,0.3051372292564518,1,0.50414654578377,Down,7,8,FALSE,BP,pop28
GO:0044255,cellular lipid metabolic process,77,68.22144890857324,813,77/813,77/2051,736/22127,0.30538167719150755,1,0.5042928666230357,Down,3,4,FALSE,BP,pop28
GO:0006304,DNA modification,9,6.3957608351787405,78,9/78,9/2051,69/22127,0.3081191147194268,1,0.5080353395093505,Down,5,7,FALSE,BP,pop28
GO:0090697,post-embryonic plant organ morphogenesis,13,9.454602973742487,115,13/115,13/2051,102/22127,0.31057045658481475,1,0.5118163153600996,Down,4,7,FALSE,BP,pop28
GO:0000122,negative regulation of transcription by RNA polymerase II,6,4.078456184751661,50,6/50,6/2051,44/22127,0.3145227745712612,1,0.5162258628807864,Down,6,12,FALSE,BP,pop28
GO:0006458,'de novo' protein folding,6,4.078456184751661,50,6/50,6/2051,44/22127,0.3145227745712612,1,0.5162258628807864,Down,3,3,FALSE,BP,pop28
GO:0006541,glutamine metabolic process,6,4.078456184751661,50,6/50,6/2051,44/22127,0.3145227745712612,1,0.5162258628807864,Down,6,9,FALSE,BP,pop28
GO:0009070,serine family amino acid biosynthetic process,6,4.078456184751661,50,6/50,6/2051,44/22127,0.3145227745712612,1,0.5162258628807864,Down,6,9,FALSE,BP,pop28
GO:1905421,regulation of plant organ morphogenesis,6,4.078456184751661,50,6/50,6/2051,44/22127,0.3145227745712612,1,0.5162258628807864,Down,4,7,FALSE,BP,pop28
GO:0042445,hormone metabolic process,17,13.162290414425815,159,17/159,17/2051,142/22127,0.31583854428939157,1,0.5172896705766539,Down,2,4,FALSE,BP,pop28
GO:0005337,nucleoside transmembrane transporter activity,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,4,4,FALSE,MF,pop28
GO:0007052,mitotic spindle organization,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,4,8,FALSE,BP,pop28
GO:0007264,small GTPase mediated signal transduction,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,4,6,FALSE,BP,pop28
GO:0010494,cytoplasmic stress granule,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,4,7,TRUE,CC,pop28
GO:0015858,nucleoside transport,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,6,6,FALSE,BP,pop28
GO:0019319,hexose biosynthetic process,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,5,6,FALSE,BP,pop28
GO:0030042,actin filament depolymerization,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,6,9,FALSE,BP,pop28
GO:1900376,regulation of secondary metabolite biosynthetic process,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,4,5,FALSE,BP,pop28
GO:1901401,regulation of tetrapyrrole metabolic process,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,4,5,FALSE,BP,pop28
GO:1901642,nucleoside transmembrane transport,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,3,7,FALSE,BP,pop28
GO:1903409,reactive oxygen species biosynthetic process,4,2.4099968364441633,30,4/30,4/2051,26/22127,0.3172496774108443,1,0.5172896705766539,Down,3,4,FALSE,BP,pop28
GO:0140101,"catalytic activity, acting on a tRNA",17,13.254982600442897,160,17/160,17/2051,143/22127,0.3182054865289334,1,0.5182011196756025,Down,3,3,FALSE,MF,pop28
GO:0009735,response to cytokinin,13,9.732679531793735,118,13/118,13/2051,105/22127,0.31828921941125876,1,0.5182011196756025,Down,4,5,FALSE,BP,pop28
GO:0042446,hormone biosynthetic process,13,9.732679531793735,118,13/118,13/2051,105/22127,0.31828921941125876,1,0.5182011196756025,Down,3,5,FALSE,BP,pop28
GO:0006399,tRNA metabolic process,22,17.70420752926289,213,22/213,22/2051,191/22127,0.32248446914332113,1,0.5227368303526889,Down,7,8,FALSE,BP,pop28
GO:0048764,trichoblast maturation,13,10.010756089844985,121,13/121,13/2051,108/22127,0.3291043537771173,1,0.5309224801760197,Down,4,10,FALSE,BP,pop28
GO:0048765,root hair cell differentiation,13,10.010756089844985,121,13/121,13/2051,108/22127,0.3291043537771173,1,0.5309224801760197,Down,5,11,FALSE,BP,pop28
GO:0050793,regulation of developmental process,74,65.99683644416324,786,74/786,74/2051,712/22127,0.3292211731787003,1,0.5309224801760197,Down,2,3,FALSE,BP,pop28
